timestamp,open,high,low,close,action
1545836400000,"4187000","4247000","4329000","4171000",0
1545922800000,"4247000","4094000","4253000","4055000",0
1546009200000,"4092000","4299000","4370000","4090000",0
1546095600000,"4299000","4260000","4379000","4159000",0
1546182000000,"4259000","4265000","4320000","4193000",0
1546268400000,"4265000","4179000","4278000","4135000",0
1546354800000,"4176000","4302000","4328000","4137000",0
1546441200000,"4300000","4310000","4379000","4285000",1
1546527600000,"4305000","4262000","4322000","4238000",0
1546614000000,"4261000","4299000","4356000","4250000",0
1546700400000,"4303000","4313000","4351000","4269000",0
1546786800000,"4313000","4500000","4640000","4280000",2
1546873200000,"4500000","4526000","4549000","4410000",0
1546959600000,"4522000","4440000","4573000","4404000",0
1547046000000,"4441000","4243000","4485000","4220000",0
1547132400000,"4242000","4098000","4259000","4047000",0
1547218800000,"4098000","4092000","4157000","4050000",0
1547305200000,"4094000","4058000","4120000","4055000",1
1547391600000,"4057000","3978000","4073000","3942000",0
1547478000000,"3978000","4094000","4149000","3973000",0
1547564400000,"4094000","4060000","4100000","4000000",0
1547650800000,"4060000","4031000","4075000","4005000",0
1547737200000,"4030000","4040000","4087000","4025000",0
1547823600000,"4038000","4121000","4180000","4022000",0
1547910000000,"4120000","3975000","4144000","3924000",0
1547996400000,"3970000","3974000","4000000","3945000",0
1548082800000,"3973000","4004000","4022000","3900000",0
1548169200000,"4004000","3994000","4049000","3977000",0
1548255600000,"3996000","3972000","4004000","3951000",0
1548342000000,"3972000","3940000","4000000","3907000",0
1548428400000,"3942000","3963000","4040000","3933000",0
1548514800000,"3971000","3945000","3983000","3900000",0
1548601200000,"3946000","3825000","3968000","3784000",0
1548687600000,"3825000","3796000","3848000","3736000",0
1548774000000,"3800000","3811000","3849000","3769000",0
1548860400000,"3811000","3762000","3849000","3762000",0
1548946800000,"3766000","3808000","3815000","3740000",0
1549033200000,"3807000","3820000","3832000","3789000",0
1549119600000,"3821000","3818000","3867000","3799000",0
1549206000000,"3818000","3812000","3847000","3795000",0
1549292400000,"3812000","3826000","3847000","3810000",0
1549378800000,"3826000","3774000","3850000","3770000",0
1549465200000,"3774000","3791000","3805000","3759000",0
1549551600000,"3788000","3834000","3840000","3770000",0
1549638000000,"3835000","3993000","4100000","3831000",0
1549724400000,"3993000","3967000","4020000","3937000",0
1549810800000,"3968000","4005000","4033000","3965000",2
1549897200000,"4001000","3994000","4009000","3947000",0
1549983600000,"3992000","3975000","4014000","3971000",0
1550070000000,"3974000","3984000","3998000","3968000",0
1550156400000,"3984000","3990000","4038000","3977000",0
1550242800000,"3988000","4017000","4028000","3980000",0
1550329200000,"4018000","4012000","4090000","3988000",0
1550415600000,"4010000","4179000","4205000","3987000",0
1550502000000,"4179000","4284000","4338000","4156000",0
1550588400000,"4284000","4297000","4339000","4217000",0
1550674800000,"4297000","4335000","4397000","4267000",0
1550761200000,"4335000","4364000","4377000","4321000",0
1550847600000,"4365000","4342000","4372000","4335000",0
1550934000000,"4342000","4249000","4557000","4141000",0
1551020400000,"4249000","4230000","4290000","4176000",0
1551106800000,"4230000","4242000","4274000","4208000",0
1551193200000,"4236000","4243000","4260000","4217000",0
1551279600000,"4242000","4255000","4283000","4134000",0
1551366000000,"4255000","4257000","4330000","4200000",0
1551452400000,"4257000","4252000","4271000","4210000",0
1551538800000,"4251000","4248000","4266000","4239000",0
1551625200000,"4249000","4162000","4255000","4122000",0
1551711600000,"4162000","4233000","4267000","4134000",0
1551798000000,"4239000","4245000","4294000","4202000",0
1551884400000,"4245000","4300000","4303000","4242000",0
1551970800000,"4300000","4334000","4376000","4279000",0
1552057200000,"4333000","4359000","4360000","4235000",0
1552143600000,"4356000","4326000","4390000","4310000",0
1552230000000,"4326000","4321000","4370000","4293000",0
1552316400000,"4322000","4330000","4354000","4272000",0
1552402800000,"4330000","4316000","4350000","4298000",0
1552489200000,"4317000","4349000","4381000","4285000",0
1552575600000,"4347000","4361000","4380000","4331000",0
1552662000000,"4361000","4439000","4498000","4345000",0
1552748400000,"4439000","4430000","4454000","4389000",0
1552834800000,"4425000","4446000","4484000","4416000",0
1552921200000,"4447000","4473000","4495000","4440000",0
1553007600000,"4473000","4520000","4524000","4464000",0
1553094000000,"4521000","4449000","4561000","4430000",0
1553180400000,"4449000","4499000","4519000","4444000",0
1553266800000,"4499000","4497000","4527000","4487000",0
1553353200000,"4494000","4522000","4537000","4490000",0
1553439600000,"4522000","4507000","4546000","4502000",0
1553526000000,"4507000","4465000","4512000","4430000",0
1553612400000,"4462000","4530000","4554000","4461000",0
1553698800000,"4526000","4559000","4560000","4520000",0
1553785200000,"4552000","4633000","4672000","4540000",0
1553871600000,"4625000","4606000","4679000","4546000",0
1553958000000,"4608000","4652000","4657000","4588000",0
1554044400000,"4648000","4770000","4789000","4625000",0
1554130800000,"4774000","5334000","5700000","4734000",0
1554217200000,"5333000","5611000","5764000","5280000",0
1554303600000,"5611000","5627000","5973000","5500000",0
1554390000000,"5622000","5638000","5690000","5450000",0
1554476400000,"5643000","5740000","5740000","5624000",0
1554562800000,"5735000","5843000","5912000","5600000",0
1554649200000,"5836000","5999000","6097000","5765000",0
1554735600000,"5999000","5982000","6083000","5930000",0
1554822000000,"5982000","6051000","6075000","5976000",0
1554908400000,"6049000","5843000","6225000","5762000",0
1554994800000,"5839000","5875000","5920000","5650000",0
1555081200000,"5870000","5893000","5945000","5822000",0
1555167600000,"5893000","5886000","5905000","5823000",0
1555254000000,"5882000","5957000","5994000","5870000",0
1555340400000,"5957000","5868000","5977000","5825000",0
1555426800000,"5870000","5985000","6097000","5864000",0
1555513200000,"5985000","6033000","6071000","5976000",0
1555599600000,"6033000","6054000","6090000","5997000",0
1555686000000,"6051000","6121000","6160000","6046000",0
1555772400000,"6121000","6134000","6180000","6057000",0
1555858800000,"6134000","6149000","6162000","6086000",0
1555945200000,"6149000","6469000","6542000","6127000",0
1556031600000,"6469000","6440000","6560000","6300000",0
1556118000000,"6440000","6387000","6444000","6334000",0
1556204400000,"6387000","6140000","6448000","6012000",0
1556290800000,"6132000","6107000","6166000","6024000",0
1556377200000,"6108000","6139000","6185000","6097000",0
1556463600000,"6135000","6044000","6175000","5937000",0
1556550000000,"6042000","6132000","6173000","5989000",0
1556636400000,"6133000","6142000","6172000","6085000",0
1556722800000,"6138000","6327000","6340000","6138000",0
1556809200000,"6327000","6632000","6717000","6300000",0
1556895600000,"6635000","6518000","6734000","6443000",0
1556982000000,"6508000","6692000","6750000","6463000",0
1557068400000,"6684000","6634000","6724000","6569000",0
1557154800000,"6625000","6789000","6930000","6604000",0
1557241200000,"6791000","6865000","6899000","6680000",0
1557327600000,"6863000","7083000","7163000","6855000",0
1557414000000,"7080000","7383000","7481000","7065000",0
1557500400000,"7383000","7898000","8235000","7368000",0
1557586800000,"7887000","8121000","8800000","7855000",0
1557673200000,"8106000","8744000","8777000","7914000",0
1557759600000,"8744000","9591000","9900000","8717000",0
1557846000000,"9592000","9327000","9753000","9097000",0
1557932400000,"9330000","9493000","9833000","9300000",0
1558018800000,"9493000","8599000","9572000","8008000",0
1558105200000,"8595000","8916000","9215000","8420000",0
1558191600000,"8919000","9423000","9650000","8793000",0
1558278000000,"9424000","9423000","9771000","9200000",0
1558364400000,"9423000","9524000","9700000","9310000",0
1558450800000,"9510000","9448000","9617000","9320000",0
1558537200000,"9447000","9338000","9597000","9005000",0
1558623600000,"9342000","9574000","9596000","9329000",0
1558710000000,"9575000","9602000","9688000","9481000",0
1558796400000,"9609000","9548000","9630000","9390000",0
1558882800000,"9548000","10440000","10590000","9521000",0
1558969200000,"10439000","10315000","10550000","10202000",0
1559055600000,"10315000","10401000","10490000","10044000",0
1559142000000,"10401000","10401000","10461000","10280000",0
1559228400000,"10393000","10257000","10827000","9894000",0
1559314800000,"10245000","10280000","10400000","10166000",0
1559401200000,"10280000","10455000","10586000","10270000",0
1559487600000,"10450000","10250000","10519000","10224000",0
1559574000000,"10258000","9800000","10407000","9532000",0
1559660400000,"9809000","9431000","9830000","9200000",0
1559746800000,"9441000","9300000","9678000","9222000",0
1559833200000,"9300000","9638000","9748000","9133000",1
1559919600000,"9639000","9693000","9814000","9600000",0
1560006000000,"9692000","9575000","9770000","9460000",0
1560092400000,"9577000","9665000","9788000","9285000",0
1560178800000,"9657000","9497000","9750000","9450000",0
1560265200000,"9497000","9664000","9735000","9467000",0
1560351600000,"9662000","9776000","9870000","9662000",0
1560438000000,"9775000","10208000","10311000","9775000",0
1560524400000,"10208000","10410000","10515000","10200000",2
1560610800000,"10409000","11016000","11167000","10403000",0
1560697200000,"11012000","11140000","11143000","10614000",0
1560783600000,"11140000","10902000","11186000","10821000",0
1560870000000,"10902000","10869000","11000000","10748000",0
1560956400000,"10872000","11139000","11142000","10861000",0
1561042800000,"11139000","11560000","11700000","11072000",0
1561129200000,"11550000","12451000","13054000","11550000",0
1561215600000,"12451000","12436000","12723000","12060000",0
1561302000000,"12436000","12801000","13040000","12366000",0
1561388400000,"12801000","13329000","13500000","12720000",0
1561474800000,"13329000","15258000","15610000","13323000",0
1561561200000,"15220000","14602000","16858000","13808000",0
1561647600000,"14599000","14566000","15020000","12959000",0
1561734000000,"14566000","14651000","15411000","14235000",0
1561820400000,"14651000","13917000","14898000","13778000",0
1561906800000,"13908000","12532000","14273000","12504000",0
1561993200000,"12542000","12851000","13163000","11746000",0
1562079600000,"12851000","13748000","14000000","12630000",0
1562166000000,"13742000","14251000","14516000","13431000",0
1562252400000,"14251000","13697000","14299000","13068000",0
1562338800000,"13709000","13680000","13921000","13150000",0
1562425200000,"13678000","13569000","13980000","13385000",0
1562511600000,"13569000","14175000","14280000","13405000",0
1562598000000,"14168000","14617000","15181000","14067000",0
1562684400000,"14617000","14903000","15542000","14515000",0
1562770800000,"14900000","14157000","14933000","13544000",0
1562857200000,"14163000","13959000","14251000","13234000",0
1562943600000,"13959000","13737000","14298000","13610000",0
1563030000000,"13729000","12886000","13899000","12819000",0
1563116400000,"12886000","12695000","13120000","11879000",0
1563202800000,"12695000","12563000","13451000","12500000",0
1563289200000,"12550000","11626000","12737000","10870000",0
1563375600000,"11626000","12175000","12300000","11093000",0
1563462000000,"12175000","12347000","12800000","12035000",1
1563548400000,"12348000","12580000","12745000","12308000",0
1563634800000,"12580000","12350000","13109000","12295000",0
1563721200000,"12340000","12222000","12684000","12155000",0
1563807600000,"12218000","11938000","12420000","11835000",0
1563894000000,"11938000","11699000","12180000","11340000",0
1563980400000,"11698000","11821000","12107000","11360000",0
1564066800000,"11834000","11582000","11938000","11450000",0
1564153200000,"11581000","11252000","12019000","11158000",0
1564239600000,"11252000","11328000","11412000","11145000",0
1564326000000,"11320000","11287000","11550000","11000000",0
1564412400000,"11287000","11309000","11435000","11141000",0
1564498800000,"11302000","11759000","11850000","11257000",0
1564585200000,"11759000","11850000","12077000","11678000",0
1564671600000,"11850000","12600000","12610000","11812000",0
1564758000000,"12605000","12770000","12888000","12359000",0
1564844400000,"12770000","12738000","12877000","12460000",2
1564930800000,"12738000","13910000","13985000","12738000",0
1565017200000,"13910000","13959000","14551000","13630000",0
1565103600000,"13959000","14305000","14392000","13414000",0
1565190000000,"14291000","14013000","14324000","13781000",0
1565276400000,"14003000","14140000","14320000","13825000",0
1565362800000,"14132000","13783000","14330000","13643000",0
1565449200000,"13782000","13696000","13850000","13426000",0
1565535600000,"13698000","13703000","13926000","13566000",0
1565622000000,"13703000","13211000","13782000","13124000",0
1565708400000,"13206000","12730000","13230000","12530000",0
1565794800000,"12721000","12188000","12828000","11505000",0
1565881200000,"12192000","12305000","12777000","11939000",1
1565967600000,"12306000","12530000","12854000","12256000",0
1566054000000,"12530000","12676000","12740000","12204000",0
1566140400000,"12664000","12940000","13047000","12420000",0
1566226800000,"12939000","12774000","13265000","12756000",0
1566313200000,"12774000","12164000","13094000","12067000",0
1566399600000,"12158000","12213000","12363000","11819000",0
1566486000000,"12213000","12465000","12501000","12148000",0
1566572400000,"12465000","12074000","12532000","11985000",0
1566658800000,"12078000","12148000","12399000","12017000",0
1566745200000,"12148000","12396000","12680000","12011000",0
1566831600000,"12381000","12218000","12469000","12093000",0
1566918000000,"12208000","12246000","12325000","12085000",0
1567004400000,"12249000","11427000","12309000","11380000",0
1567090800000,"11426000","11644000","11735000","11397000",0
1567177200000,"11644000","11606000","11770000","11509000",0
1567263600000,"11603000","11576000","11695000","11510000",0
1567350000000,"11577000","12024000","12102000","11564000",0
1567436400000,"12024000","12785000","12971000","11962000",0
1567522800000,"12785000","12470000","12892000","12436000",0
1567609200000,"12471000","12625000","12899000","12456000",0
1567695600000,"12625000","12915000","13000000","12550000",0
1567782000000,"12899000","12451000","12960000","12300000",0
1567868400000,"12464000","12390000","12600000","12270000",2
1567954800000,"12384000","12318000","12494000","12000000",0
1568041200000,"12308000","12155000","12372000","12145000",0
1568127600000,"12156000","12040000","12263000","11865000",0
1568214000000,"12040000","12311000","12370000","11932000",0
1568300400000,"12308000","12274000","12468000","12248000",0
1568386800000,"12268000","12273000","12341000","12125000",0
1568473200000,"12273000","12169000","12335000","12146000",0
1568559600000,"12169000","12023000","12260000","11969000",0
1568646000000,"12025000","12086000","12203000","11953000",0
1568732400000,"12086000","12044000","12154000","12021000",0
1568818800000,"12044000","11754000","12087000","11575000",0
1568905200000,"11753000","12085000","12253000","11749000",0
1568991600000,"12085000","11860000","12110000","11807000",0
1569078000000,"11860000","11874000","11987000","11730000",0
1569164400000,"11874000","11788000","11974000","11604000",1
1569250800000,"11782000","11327000","11825000","11290000",0
1569337200000,"11327000","10033000","11460000","9700000",0
1569423600000,"10032000","9849000","10380000","9735000",0
1569510000000,"9847000","9562000","9859000","9364000",0
1569596400000,"9562000","9717000","9924000","9436000",0
1569682800000,"9718000","9610000","9980000","9564000",0
1569769200000,"9613000","9854000","9886000","9270000",0
1569855600000,"9854000","10032000","10240000","9772000",0
1569942000000,"10032000","9947000","10221000","9810000",0
1570028400000,"9947000","9830000","10135000","9800000",0
1570114800000,"9825000","9803000","9993000","9657000",0
1570201200000,"9801000","9615000","9849000","9581000",0
1570287600000,"9615000","9493000","9793000","9454000",0
1570374000000,"9492000","9739000","9816000","9307000",0
1570460400000,"9739000","9747000","9928000","9670000",0
1570546800000,"9744000","10053000","10061000","9669000",0
1570633200000,"10052000","10078000","10301000","10033000",0
1570719600000,"10080000","9852000","10426000","9800000",0
1570806000000,"9848000","9962000","9969000","9800000",0
1570892400000,"9961000","9946000","9986000","9851000",0
1570978800000,"9948000","9778000","9998000","9729000",0
1571065200000,"9779000","9797000","9944000","9739000",0
1571151600000,"9800000","9489000","9906000","9467000",0
1571238000000,"9489000","9552000","9626000","9442000",0
1571324400000,"9555000","9404000","9660000","9350000",0
1571410800000,"9401000","9505000","9570000","9357000",0
1571497200000,"9501000","9510000","9513000","9375000",0
1571583600000,"9503000","9735000","9814000","9490000",0
1571670000000,"9736000","9664000","9803000","9615000",0
1571756400000,"9664000","8844000","9692000","8750000",0
1571842800000,"8832000","8801000","8914000","8644000",0
1571929200000,"8800000","9014000","9050000","8713000",0
1572015600000,"9012000","10625000","11926000","9011000",0
1572102000000,"10619000","11063000","11232000","10395000",0
1572188400000,"11064000","10853000","11347000","10786000",0
1572274800000,"10847000","10887000","11066000","10713000",2
1572361200000,"10886000","10600000","10990000","10508000",0
1572447600000,"10600000","10798000","10980000","10503000",0
1572534000000,"10798000","10689000","10851000","10600000",0
1572620400000,"10684000","10867000","10960000","10639000",0
1572706800000,"10871000","10720000","10965000","10690000",0
1572793200000,"10717000","10820000","10845000","10650000",0
1572879600000,"10820000","10804000","10993000","10670000",0
1572966000000,"10801000","10753000","10851000","10710000",0
1573052400000,"10750000","10688000","10793000","10560000",0
1573138800000,"10685000","10182000","10718000","10100000",0
1573225200000,"10181000","10268000","10347000","10126000",1
1573311600000,"10268000","10241000","10302000","10170000",0
1573398000000,"10241000","10180000","10616000","10055000",0
1573484400000,"10183000","10121000","10311000","10067000",0
1573570800000,"10121000","10187000","10282000","10010000",0
1573657200000,"10184000","10108000","10243000","10033000",0
1573743600000,"10106000","9903000","10221000","9869000",0
1573830000000,"9903000","9940000","9995000","9858000",0
1573916400000,"9937000","9953000","10027000","9820000",0
1574002800000,"9954000","9867000","10053000","9800000",0
1574089200000,"9863000","9451000","9867000","9357000",0
1574175600000,"9455000","9521000","9556000","9414000",0
1574262000000,"9531000","9200000","9602000","9160000",0
1574348400000,"9193000","8419000","9195000","8186000",0
1574434800000,"8423000","8600000","8772000","8401000",0
1574521200000,"8601000","8389000","8703000","8302000",0
1574607600000,"8389000","8416000","8569000","7683000",0
1574694000000,"8413000","8297000","8655000","8250000",0
1574780400000,"8300000","8469000","8600000","8049000",0
1574866800000,"8469000","8754000","8966000","8438000",0
1574953200000,"8749000","9107000","9165000","8650000",0
1575039600000,"9105000","8860000","9200000","8840000",0
1575126000000,"8860000","8716000","8916000","8506000",0
1575212400000,"8717000","8589000","8733000","8451000",0
1575298800000,"8591000","8665000","8702000","8550000",0
1575385200000,"8665000","8793000","8976000","8420000",0
1575471600000,"8793000","8720000","8824000","8439000",0
1575558000000,"8720000","8680000","8753000","8580000",0
1575644400000,"8680000","8820000","8896000","8659000",0
1575730800000,"8820000","8803000","8850000","8679000",0
1575817200000,"8803000","8832000","8848000","8761000",0
1575903600000,"8829000","8598000","8887000","8564000",0
1575990000000,"8596000","8513000","8619000","8480000",0
1576076400000,"8519000","8447000","8565000","8371000",0
1576162800000,"8453000","8487000","8519000","8399000",0
1576162800000,"8453000","8487000","8519000","8399000",0
1576249200000,"8485000","8351000","8575000","8320000",0
1576335600000,"8349000","8313000","8430000","8201000",0
1576422000000,"8310000","8295000","8358000","8232000",0
1576508400000,"8295000","7862000","8308000","7789000",0
1576594800000,"7861000","7816000","7880000","7550000",0
1576681200000,"7820000","8305000","8681000","7816000",0
1576767600000,"8306000","8372000","8378000","8249000",0
1576854000000,"8372000","8292000","8397000","8263000",0
1576940400000,"8297000","8323000","8360000","8259000",0
1577026800000,"8320000","8776000","8837000","8320000",0
1577113200000,"8776000","8550000","8899000","8419000",0
1577199600000,"8550000","8378000","8550000","8357000",0
1577286000000,"8378000","8364000","8439000","8313000",0
1577372400000,"8364000","8343000","8597000","8200000",2
1577458800000,"8344000","8438000","8483000","8320000",0
1577545200000,"8438000","8510000","8564000","8396000",0
1577631600000,"8510000","8402000","8634000","8391000",0
1577718000000,"8400000","8343000","8447000","8302000",0
1577804400000,"8343000","8327000","8382000","8253000",0
1577890800000,"8327000","8240000","8362000","8204000",0
1577977200000,"8241000","8379000","8522000","7904000",0
1578063600000,"8378000","8443000","8524000","8370000",1
1578150000000,"8443000","8552000","8633000","8396000",0
1578236400000,"8551000","8654000","8733000","8430000",0
1578322800000,"8654000","9023000","9157000","8620000",0
1578409200000,"9017000","9530000","9743000","8872000",0
1578495600000,"9528000","8983000","9572000","8900000",0
1578582000000,"8983000","9121000","9122000","8750000",2
1578668400000,"9121000","9104000","9341000","9031000",0
1578754800000,"9098000","9180000","9256000","9020000",0
1578841200000,"9178000","9145000","9253000","9100000",0
1578927600000,"9142000","9671000","9751000","9125000",0
1579014000000,"9680000","9877000","9915000","9379000",0
1579100400000,"9880000","9768000","9886000","9560000",0
1579186800000,"9757000","9882000","10216000","9727000",0
1579273200000,"9886000","10079000","10158000","9877000",0
1579359600000,"10072000","9785000","10471000","9747000",0
1579446000000,"9784000","9884000","10019000","9768000",0
1579532400000,"9873000","9878000","10000000","9820000",0
1579618800000,"9875000","9887000","10085000","9786000",0
1579705200000,"9887000","9661000","9950000","9620000",0
1579791600000,"9661000","9830000","9855000","9624000",0
1579878000000,"9830000","9692000","9882000","9667000",0
1579964400000,"9699000","9841000","9866000","9686000",0
1580050800000,"9841000","10050000","10099000","9824000",0
1580137200000,"10059000","10282000","10429000","10031000",0
1580223600000,"10279000","10651000","10773000","10202000",0
1580310000000,"10654000","10638000","10773000","10531000",0
1580396400000,"10638000","10682000","10862000","10568000",0
1580482800000,"10688000","10804000","10899000","10682000",0
1580569200000,"10803000","10838000","10877000","10671000",0
1580655600000,"10848000","10831000","10980000","10745000",0
1580742000000,"10831000","10595000","10832000","10501000",0
1580828400000,"10605000","10869000","10936000","10595000",0
1580914800000,"10869000","11331000","11384000","10861000",0
1581001200000,"11332000","11537000","11618000","11200000",0
1581087600000,"11537000","11463000","11537000","11265000",0
1581174000000,"11464000","11725000","11850000","11425000",0
1581260400000,"11727000","11542000","11868000","11403000",0
1581346800000,"11546000","11481000","11600000","11280000",0
1581433200000,"11481000","11827000","11930000","11481000",0
1581519600000,"11825000","11759000","12000000","11622000",0
1581606000000,"11760000","11816000","11895000","11701000",0
1581692400000,"11819000","11856000","11887000","11810000",0
1581778800000,"11858000","11415000","11866000","11369000",0
1581865200000,"11409000","11271000","11732000","11136000",0
1581951600000,"11262000","11423000","11598000","11180000",0
1582038000000,"11421000","11855000","11940000","11418000",0
1582124400000,"11858000","11460000","11959000","11350000",0
1582210800000,"11460000","11536000","11613000","11350000",0
1582297200000,"11536000","11489000","11591000","11397000",0
1582383600000,"11489000","11701000","11800000","11442000",0
1582470000000,"11701000","11660000","11838000","11561000",0
1582556400000,"11661000","11393000","11716000","11371000",0
1582642800000,"11390000","11022000","11454000","10914000",0
1582729200000,"11022000","10743000","11048000","10297000",0
1582815600000,"10743000","10499000","10860000","10295000",1
1582902000000,"10502000","10436000","10641000","10328000",0
1582988400000,"10436000","10380000","10554000","10325000",0
1583074800000,"10378000","10573000","10650000","10279000",0
1583161200000,"10573000","10498000","10747000","10470000",0
1583247600000,"10500000","10468000","10645000","10406000",0
1583334000000,"10464000","10763000","10837000","10413000",0
1583420400000,"10763000","10794000","10887000","10719000",0
1583506800000,"10794000","10870000","10894000","10746000",0
1583593200000,"10870000","10398000","10975000","10396000",2
1583679600000,"10398000","9446000","10433000","9420000",0
1583766000000,"9438000","9693000","9847000","9349000",1
1583852400000,"9687000","9370000","9697000","9352000",0
1583938800000,"9370000","7700000","9549000","7263000",0
1584025200000,"7700000","6997000","7844000","5494000",0
1584111600000,"7000000","6860000","7339000","6400000",0
1584198000000,"6860000","6816000","7088000","6660000",0
1584284400000,"6815000","6391000","7300000","6000000",0
1584370800000,"6381000","6564000","6851000","6200000",0
1584457200000,"6565000","6668000","6891000","6363000",0
1584543600000,"6672000","7276000","7386000","6498000",0
1584630000000,"7274000","8217000","8630000","7200000",0
1584716400000,"8220000","7750000","8260000","7353000",0
1584802800000,"7750000","7637000","7999000","7501000",0
1584889200000,"7629000","7748000","8162000","7234000",2
1584975600000,"7763000","8203000","8400000","7700000",0
1585062000000,"8216000","8270000","8510000","8060000",0
1585148400000,"8260000","8153000","8338000","8085000",0
1585234800000,"8153000","8131000","8356000","8102000",0
1585321200000,"8128000","7650000","8193000","7400000",0
1585407600000,"7648000","7545000","7712000","7451000",0
1585494000000,"7545000","7740000","7810000","7200000",0
1585580400000,"7740000","7848000","8019000","7683000",0
1585666800000,"7847000","7630000","7893000","7534000",0
1585753200000,"7633000","8194000","8216000","7569000",0
1585839600000,"8193000","8162000","8499000","8057000",0
1585926000000,"8162000","8134000","8305000","8050000",0
1586012400000,"8134000","8185000","8330000","8130000",0
1586098800000,"8188000","8498000","8550000","8106000",0
1586185200000,"8496000","8711000","8966000","8470000",0
1586271600000,"8711000","8748000","8909000","8540000",0
1586358000000,"8753000","8817000","8861000","8641000",0
1586444400000,"8817000","8352000","8830000","8325000",0
1586530800000,"8354000","8365000","8537000","8238000",0
1586617200000,"8365000","8563000","8591000","8318000",0
1586703600000,"8563000","8254000","8750000","8168000",0
1586790000000,"8252000","8397000","8450000","8233000",0
1586876400000,"8398000","8223000","8464000","8198000",0
1586962800000,"8223000","8474000","8581000","7925000",0
1587049200000,"8477000","8510000","8610000","8392000",1
1587135600000,"8510000","8717000","8750000","8502000",0
1587222000000,"8717000","8625000","8755000","8563000",0
1587308400000,"8625000","8592000","8727000","8432000",0
1587394800000,"8594000","8349000","8620000","8310000",0
1587481200000,"8351000","8627000","8640000","8344000",0
1587567600000,"8629000","9041000","9109000","8564000",0
1587654000000,"9045000","9111000","9230000","8938000",0
1587740400000,"9112000","9179000","9204000","9053000",2
1587826800000,"9180000","9285000","9331000","9113000",0
1587913200000,"9287000","9345000","9485000","9178000",0
1587999600000,"9344000","9354000","9486000","9330000",0
1588086000000,"9354000","10070000","10129000","9345000",0
1588172400000,"10070000","10683000","11430000","9984000",0
1588258800000,"10689000","10758000","11042000","10280000",0
1588345200000,"10755000","10840000","10898000","10571000",0
1588431600000,"10840000","10749000","11128000","10749000",0
1588518000000,"10751000","10720000","10949000","10450000",0
1588604400000,"10724000","10828000","11019000","10704000",0
1588690800000,"10834000","11200000","11359000","10780000",0
1588777200000,"11200000","11559000","11633000","11123000",0
1588863600000,"11559000","12042000","12172000","11450000",0
1588950000000,"12050000","11703000","12109000","11450000",0
1589036400000,"11703000","10628000","11790000","10213000",0
1589122800000,"10628000","10780000","11258000","10199000",0
1589209200000,"10790000","10760000","10887000","10135000",0
1589295600000,"10760000","10975000","11063000","10626000",0
1589382000000,"10976000","11668000","11944000","10940000",0
1589468400000,"11663000","11519000","11837000","11251000",0
1589554800000,"11519000","11379000","11570000","11202000",0
1589641200000,"11378000","11750000","11751000","11203000",0
1589727600000,"11751000","11648000","11875000","11450000",0
1589814000000,"11645000","11645000","11816000","11462000",0
1589900400000,"11647000","11728000","11777000","11595000",0
1589986800000,"11726000","11000000","11728000","10864000",0
1590073200000,"11011000","11101000","11227000","10796000",0
1590159600000,"11097000","11145000","11295000","11040000",0
1590246000000,"11144000","10978000","11240000","10917000",0
1590332400000,"10970000","10624000","11040000","10522000",0
1590418800000,"10624000","10709000","10919000","10613000",0
1590505200000,"10705000","11100000","11161000","10607000",0
1590591600000,"11100000","11455000","11500000","11002000",1
1590678000000,"11456000","11418000","11600000","11275000",0
1590764400000,"11417000","11494000","11545000","11310000",0
1590850800000,"11494000","11374000","11605000","11350000",0
1590937200000,"11372000","11509000","11599000","11365000",0
1591023600000,"11509000","11600000","12160000","11404000",0
1591110000000,"11606000","11556000","11630000","11303000",0
1591196400000,"11556000","11704000","11751000","11471000",2
1591282800000,"11704000","11640000","11866000","11595000",0
1591369200000,"11640000","11606000","11713000","11523000",0
1591455600000,"11603000","11433000","11680000","11373000",0
1591542000000,"11434000","11600000","11770000","11423000",0
1591628400000,"11600000","11635000","11760000","11550000",0
1591714800000,"11635000","11615000","11734000","11585000",0
1591801200000,"11619000","11533000","11797000","11511000",0
1591887600000,"11531000","11338000","11532000","11049000",0
1591974000000,"11336000","11361000","11410000","11210000",0
1592060400000,"11363000","11254000","11402000","11221000",0
1592146800000,"11254000","11084000","11354000","10770000",0
1592233200000,"11088000","11355000","11500000","11084000",1
1592319600000,"11350000","11381000","11508000","11323000",0
1592406000000,"11381000","11347000","11445000","11286000",0
1592492400000,"11348000","11314000","11373000","11157000",0
1592578800000,"11314000","11248000","11349000","11152000",0
1592665200000,"11249000","11275000","11359000","11205000",0
1592751600000,"11274000","11384000","11432000","11232000",0
1592838000000,"11383000","11540000","11670000","11375000",0
1592924400000,"11540000","11200000","11569000","11185000",0
1593010800000,"11200000","11097000","11262000","10846000",0
1593097200000,"11097000","10935000","11200000","10900000",0
1593183600000,"10937000","10986000","11087000","10929000",0
1593270000000,"10988000","11030000","11042000","10757000",0
1593356400000,"11030000","10878000","11061000","10822000",0
1593442800000,"10875000","10973000","11030000","10861000",0
1593529200000,"10975000","11019000","11056000","10882000",0
1593615600000,"11018000","10992000","11102000","10951000",0
1593702000000,"10991000","10862000","10991000","10761000",0
1593788400000,"10861000","10835000","10887000","10806000",0
1593874800000,"10838000","10789000","10970000","10750000",0
1593961200000,"10783000","10978000","10999000","10692000",0
